Movie Id,Gender,All Ages,<18,18-29,30-44,45+
tt1046163,Females,5.8,8.0,5.9,5.8,5.8
tt2318092,All,6.3,6.9,6.6,6.1,5.8
tt2318092,Males,6.1,8.7,6.5,6.0,5.7
tt2318092,Females,6.4,6.8,6.7,6.1,6.2
tt0791304,All,5.9,8.0,5.9,5.8,5.9
tt0791304,Males,5.7,-,5.7,5.7,5.9
tt0791304,Females,6.0,7.0,6.0,5.9,6.1
tt0083254,All,5.4,-,5.0,5.1,5.5
tt0083254,Males,5.3,-,5.0,5.0,5.4
tt0083254,Females,5.8,-,5.3,6.0,5.7
tt0089457,All,7.0,6.7,6.9,6.9,7.1
tt0089457,Males,6.9,6.5,6.7,6.8,7.0
tt0089457,Females,7.5,7.0,7.3,7.3,7.7
tt0124879,All,6.9,6.0,6.8,6.8,7.0
tt0124879,Males,6.7,5.9,6.6,6.7,6.9
tt0124879,Females,7.3,7.0,7.4,7.2,7.5
tt0490204,All,7.4,7.3,7.5,7.4,7.3
tt0490204,Males,7.4,7.3,7.6,7.5,7.3
tt0490204,Females,7.3,-,7.4,7.3,7.4
tt0758758,All,8.1,8.2,8.2,8.1,7.7
tt0758758,Males,8.1,8.4,8.2,8.1,7.7
tt0758758,Females,8.1,6.8,8.2,8.1,7.8
tt0462519,All,5.9,5.0,6.0,5.9,5.8
tt0462519,Males,5.9,5.0,6.0,5.9,5.8
tt0462519,Females,5.7,-,6.0,5.7,5.7
tt0938330,All,5.0,5.5,5.0,5.0,5.0
tt0938330,Males,5.0,5.1,5.0,4.9,4.9
tt0938330,Females,5.1,6.0,5.3,5.0,5.2
tt0116367,All,7.2,7.3,7.1,7.3,7.2
tt0116367,Males,7.2,7.3,7.1,7.3,7.2
tt0116367,Females,7.2,7.2,7.1,7.2,7.2
tt0407121,All,6.4,7.6,6.3,6.3,6.3
tt0407121,Males,6.2,7.4,6.1,6.2,6.3
tt0407121,Females,6.7,8.0,6.7,6.7,6.7
tt0113321,All,6.6,7.5,6.4,6.5,6.6
tt0113321,Males,6.4,9.0,6.3,6.3,6.4
tt0113321,Females,7.0,-,6.7,6.9,7.1
tt0373074,All,7.8,8.0,7.8,7.7,7.8
tt0373074,Males,7.7,7.9,7.8,7.7,7.8
tt0373074,Females,7.8,9.4,7.8,7.7,8.0
tt0118315,All,6.8,-,-,6.4,6.9
tt0118315,Males,6.8,-,-,6.2,7.0
tt0118315,Females,6.7,-,-,6.9,6.6
tt0276033,All,4.2,4.0,4.0,4.0,4.4
tt0276033,Males,4.0,4.0,3.9,3.9,4.4
tt0276033,Females,4.4,-,4.4,4.4,4.5
tt0419887,All,7.6,7.7,7.5,7.6,7.6
tt0419887,Males,7.5,8.8,7.4,7.5,7.6
tt0419887,Females,7.7,4.0,7.6,7.7,7.9
tt0315733,All,7.6,7.8,7.7,7.7,7.5
tt0315733,Males,7.6,8.1,7.7,7.7,7.5
tt0315733,Females,7.7,7.0,7.7,7.8,7.6
tt0338325,All,5.7,-,5.7,5.7,5.8
tt0338325,Males,5.7,-,5.7,5.7,5.7
tt0338325,Females,6.1,-,6.3,6.0,6.3
tt1099212,All,5.2,5.2,5.1,5.1,5.5
tt1099212,Males,4.9,5.0,4.8,4.9,5.2
tt1099212,Females,5.9,5.1,5.7,5.9,6.5
tt0295289,All,5.6,5.0,5.7,5.6,5.6
tt0295289,Males,5.7,5.0,5.8,5.7,5.6
tt0295289,Females,5.4,-,5.6,5.4,5.4
tt0217630,All,5.3,5.2,5.8,5.3,5.3
tt0217630,Males,5.3,5.2,5.8,5.2,5.2
tt0217630,Females,5.5,-,5.9,5.4,5.6
tt1232207,All,7.4,6.3,7.5,7.4,7.3
tt1232207,Males,7.4,6.3,7.5,7.4,7.3
tt1232207,Females,7.6,-,7.7,7.5,7.7
tt0059245,All,6.6,6.3,6.7,6.4,6.7
tt0059245,Males,6.6,7.0,6.7,6.4,6.6
tt0059245,Females,6.9,5.0,7.0,6.4,7.0
tt1741273,All,6.3,6.6,6.4,6.2,6.3
tt1741273,Males,6.2,7.0,6.3,6.2,6.3
tt1741273,Females,6.4,6.5,6.6,6.4,6.5
tt1213644,All,1.9,1.4,2.1,1.8,2.0
tt1213644,Males,1.9,1.6,2.0,1.8,2.0
tt1213644,Females,2.2,1.0,2.4,2.0,2.1
tt0913354,All,5.7,7.0,5.9,5.7,5.6
tt0913354,Males,5.7,7.0,5.9,5.7,5.6
tt0913354,Females,5.9,-,6.1,5.7,6.0
tt0120483,All,6.6,6.8,6.9,6.7,6.5
tt0120483,Males,6.6,7.0,6.9,6.7,6.5
tt0120483,Females,6.7,6.5,6.8,6.7,6.6
tt0770703,All,6.1,6.7,6.4,5.9,5.8
tt0770703,Males,5.8,6.1,6.0,5.7,5.7
tt0770703,Females,6.4,7.2,6.7,6.3,6.3
tt1592525,All,6.1,5.3,6.3,6.1,6.0
tt1592525,Males,6.1,5.1,6.3,6.0,6.0
tt1592525,Females,6.2,7.0,6.5,6.2,6.1
tt0326856,All,4.8,5.3,5.1,4.8,4.7
tt0326856,Males,4.8,5.3,5.1,4.8,4.7
tt0326856,Females,4.8,-,5.1,4.7,5.0
tt1121931,All,6.2,6.1,6.3,6.2,5.9
tt1121931,Males,6.2,6.2,6.3,6.2,5.9
tt1121931,Females,6.0,5.5,6.1,6.0,5.6
tt0109348,All,7.4,7.2,7.5,7.4,7.5
tt0109348,Males,7.4,7.2,7.6,7.4,7.4
tt0109348,Females,7.4,7.5,7.4,7.3,7.5
tt0430431,All,6.1,-,6.5,6.0,6.1
tt0430431,Males,5.7,-,5.6,5.5,5.8
tt0430431,Females,7.0,-,7.2,6.8,7.2
tt0258068,All,7.0,5.0,6.9,7.0,7.2
tt0258068,Males,7.0,5.0,7.0,7.0,7.1
tt0258068,Females,7.0,-,6.8,6.8,7.3
tt0384680,All,6.5,6.7,6.6,6.6,6.3
tt0384680,Males,6.6,6.0,6.6,6.7,6.3
tt0384680,Females,6.2,7.0,6.2,6.2,6.2
tt0281322,All,6.2,7.0,6.4,6.2,5.8
tt0281322,Males,6.2,7.0,6.4,6.2,5.8
tt0281322,Females,6.0,-,6.5,5.8,6.0
tt0995039,All,6.7,6.7,6.6,6.7,6.8
tt0995039,Males,6.7,6.6,6.6,6.7,6.7
tt0995039,Females,6.6,6.8,6.5,6.6,6.9
tt1160368,All,5.6,5.7,5.9,5.6,5.5
tt1160368,Males,5.6,5.7,5.8,5.5,5.4
tt1160368,Females,5.9,-,6.3,5.8,5.7
tt1228987,All,7.1,7.3,7.1,7.1,7.2
tt1228987,Males,7.2,7.3,7.2,7.1,7.2
tt1228987,Females,6.8,7.0,6.8,6.8,7.1
tt0109015,All,4.6,-,5.0,4.5,3.6
tt0109015,Males,4.4,-,4.9,4.4,3.6
tt0109015,Females,5.4,-,5.6,5.4,4.1
tt0799934,All,6.4,6.1,6.4,6.4,6.2
tt0799934,Males,6.4,6.3,6.4,6.4,6.1
tt0799934,Females,6.5,5.0,6.4,6.5,6.4
tt0413015,All,7.0,-,6.9,6.9,7.1
tt0413015,Males,6.9,-,6.8,6.8,7.1
tt0413015,Females,7.2,-,7.2,7.1,7.3
tt1712261,All,6.3,6.0,6.3,6.3,6.3
tt1712261,Males,6.3,6.2,6.3,6.3,6.3
tt1712261,Females,6.2,6.8,6.2,6.2,6.2
tt0118954,All,7.4,7.9,7.5,7.5,7.2
tt0118954,Males,7.4,8.0,7.5,7.5,7.2
tt0118954,Females,7.3,7.0,7.4,7.4,7.1
tt0144640,All,6.1,5.3,6.0,6.1,6.0
tt0144640,Males,6.1,4.5,6.1,6.1,6.0
tt0144640,Females,6.0,7.0,6.0,6.0,6.0
tt2503944,All,6.6,6.7,6.8,6.5,6.4
tt2503944,Males,6.6,6.5,6.8,6.5,6.4
tt2503944,Females,6.6,7.0,6.8,6.5,6.5
tt0098625,All,6.1,7.0,6.6,6.2,5.9
tt0098625,Males,6.1,7.0,6.6,6.2,5.9
tt0098625,Females,6.3,-,6.9,6.3,5.9
tt0116242,All,6.7,8.0,6.7,6.7,6.8
tt0116242,Males,6.8,9.0,6.8,6.8,6.8
tt0116242,Females,6.6,6.0,6.6,6.6,6.7
tt0795368,All,7.4,7.7,7.4,7.4,7.2
tt0795368,Males,7.3,7.8,7.4,7.3,7.2
tt0795368,Females,7.6,7.0,7.5,7.6,7.5
tt0804461,All,6.7,7.3,6.9,6.8,6.5
tt0804461,Males,6.7,7.0,6.9,6.8,6.5
tt0804461,Females,6.7,8.0,6.9,6.8,6.5
tt0780511,All,7.1,7.7,7.3,7.1,6.9
tt0780511,Males,7.1,7.5,7.2,7.2,6.9
tt0780511,Females,7.2,9.0,7.4,7.1,7.0
tt0270846,All,1.9,1.8,1.8,1.7,1.7
tt0270846,Males,1.6,1.9,1.7,1.5,1.6
tt0270846,Females,2.6,3.0,2.6,2.5,2.5
tt0399327,All,5.6,6.0,5.9,5.5,5.5
tt0399327,Males,5.5,6.0,5.9,5.5,5.5
tt0399327,Females,5.8,-,6.0,5.7,5.8
tt0462229,All,4.6,4.0,4.8,4.5,4.6
tt0462229,Males,4.6,4.0,4.8,4.5,4.6
tt0462229,Females,4.6,-,4.8,4.5,4.7
tt0345074,All,6.3,-,6.3,6.1,6.4
tt0345074,Males,6.1,-,6.0,5.8,6.3
tt0345074,Females,6.6,-,6.6,6.5,6.7
tt0065054,All,7.0,-,7.1,6.9,7.0
tt0065054,Males,6.9,-,7.1,6.8,7.0
tt0065054,Females,7.1,-,7.1,7.0,7.2
tt1791528,All,6.7,7.0,7.1,6.6,6.3
tt1791528,Males,6.7,7.3,7.1,6.7,6.3
tt1791528,Females,6.4,6.8,6.7,6.2,6.3
tt0763304,All,2.9,4.0,2.4,2.8,3.2
tt0763304,Males,2.7,4.0,2.4,2.7,3.1
tt0763304,Females,3.3,-,2.5,3.5,3.9
tt1532958,All,5.0,-,5.7,4.8,4.5
tt1532958,Males,4.7,-,5.3,4.6,4.2
tt1532958,Females,5.6,-,6.1,5.3,5.7
tt1714204,All,7.5,8.0,7.8,7.4,7.4
tt1714204,Males,7.2,6.0,7.7,7.2,7.2
tt1714204,Females,7.8,10.0,8.0,7.7,7.8
tt1190617,All,4.1,7.0,3.9,3.8,4.7
tt1190617,Males,4.1,7.0,3.9,3.7,4.6
tt1190617,Females,4.9,-,3.1,4.4,6.0
tt2002718,All,5.6,6.3,5.6,5.6,5.7
tt2002718,Males,5.6,6.1,5.6,5.6,5.7
tt2002718,Females,5.6,4.0,5.4,5.6,5.6
tt0310357,All,6.1,7.0,6.5,6.1,6.0
tt0310357,Males,6.1,-,6.4,6.1,6.0
tt0310357,Females,6.3,-,6.7,6.3,6.2
tt0489282,All,5.3,4.0,5.6,5.4,4.7
tt0489282,Males,5.3,4.0,5.6,5.4,4.6
tt0489282,Females,5.1,-,5.3,5.1,4.8
tt0151568,All,7.4,9.0,7.7,7.2,7.4
tt0151568,Males,7.4,9.0,7.7,7.2,7.4
tt0151568,Females,7.4,-,7.4,7.1,7.6
tt1810683,All,7.4,4.8,7.5,7.3,7.3
tt1810683,Males,7.3,6.8,7.3,7.3,7.2
tt1810683,Females,7.7,-,7.8,7.6,7.7
tt1571222,All,6.4,6.6,6.6,6.4,6.4
tt1571222,Males,6.5,8.0,6.6,6.4,6.4
tt1571222,Females,6.4,6.0,6.6,6.3,6.4
tt0405296,All,7.1,7.6,7.3,7.1,6.7
tt0405296,Males,7.1,7.8,7.3,7.1,6.7
tt0405296,Females,7.1,7.0,7.3,7.1,6.9
tt1629757,All,7.1,6.0,7.5,7.1,6.9
tt1629757,Males,7.0,6.0,7.4,7.0,6.9
tt1629757,Females,7.5,-,7.9,7.3,7.3
tt0369226,All,2.4,1.5,2.0,2.3,2.7
tt0369226,Males,2.4,8.0,2.0,2.3,2.7
tt0369226,Females,2.6,2.5,2.7,2.5,3.0
tt0976222,All,6.3,6.5,6.2,6.3,6.5
tt0976222,Males,6.4,6.5,6.5,6.4,6.5
tt0976222,Females,6.0,-,6.0,6.0,6.5
tt0337876,All,6.2,9.7,6.6,6.1,6.1
tt0337876,Males,6.2,9.5,6.8,6.2,6.1
tt0337876,Females,5.9,10.0,6.2,5.8,6.1
tt2937898,All,7.0,7.0,7.2,7.0,6.8
tt2937898,Males,7.0,7.6,7.3,7.0,6.8
tt2937898,Females,6.8,5.5,6.9,6.7,6.8
tt1092082,All,6.4,-,6.2,6.5,6.5
tt1092082,Males,6.4,-,6.1,6.4,6.5
tt1092082,Females,6.8,-,6.9,6.6,7.0
tt1054588,All,7.0,-,7.2,7.0,6.9
tt1054588,Males,7.0,-,7.2,7.0,6.8
tt1054588,Females,6.9,-,7.2,6.8,7.0
tt0368794,All,6.9,7.3,7.2,6.9,6.5
tt0368794,Males,6.9,7.4,7.2,6.9,6.5
tt0368794,Females,7.0,7.0,7.3,7.0,6.7
tt1366365,All,4.9,6.1,5.0,4.9,5.0
tt1366365,Males,4.9,10.0,5.0,4.8,5.0
tt1366365,Females,5.1,7.0,5.2,5.0,5.2
tt0844286,All,6.8,8.5,7.0,6.9,6.4
tt0844286,Males,6.7,7.0,6.9,6.8,6.4
tt0844286,Females,7.0,-,7.2,7.0,6.6
tt0383028,All,7.6,8.7,8.1,7.4,6.8
tt0383028,Males,7.5,9.0,8.2,7.5,6.8
tt0383028,Females,7.3,7.5,7.7,7.2,6.8
tt0119698,All,8.4,8.5,8.5,8.4,8.1
tt0119698,Males,8.4,8.6,8.5,8.4,8.1
tt0119698,Females,8.3,8.0,8.4,8.3,8.2
tt0310778,All,6.8,7.0,6.7,6.8,6.8
tt0310778,Males,6.7,-,6.6,6.8,6.7
tt0310778,Females,6.8,7.0,6.8,6.6,7.0
tt0080492,All,4.1,-,3.6,3.9,4.1
tt0080492,Males,4.1,-,3.4,3.8,4.2
tt0080492,Females,3.9,-,4.4,4.5,3.4
tt0421238,All,7.3,8.3,7.3,7.4,7.3
tt0421238,Males,7.3,8.2,7.4,7.4,7.2
tt0421238,Females,7.3,8.0,7.3,7.3,7.4
tt3719896,All,7.2,-,7.3,7.1,7.2
tt3719896,Males,7.1,-,7.3,7.1,7.2
tt3719896,Females,7.3,-,7.3,7.1,7.5
tt0266747,All,2.9,1.0,3.3,2.8,3.1
tt0266747,Males,2.7,-,2.9,2.6,3.0
tt0266747,Females,3.7,1.0,4.2,3.6,3.7
tt0238380,All,7.4,6.9,7.3,7.5,7.2
tt0238380,Males,7.4,7.1,7.3,7.4,7.1
tt0238380,Females,7.6,6.1,7.5,7.6,7.5
tt0889588,All,7.0,5.0,7.4,7.0,7.0
tt0889588,Males,6.9,5.0,7.2,6.9,6.9
tt0889588,Females,7.5,-,7.7,7.4,7.5
tt0138946,All,6.4,6.7,6.5,6.4,6.4
tt0138946,Males,6.4,-,6.6,6.4,6.4
tt0138946,Females,6.2,6.7,5.8,6.1,6.5
tt1520498,All,1.9,1.7,1.5,2.1,2.2
tt1520498,Males,1.8,1.1,1.5,1.9,2.1
tt1520498,Females,2.4,1.0,1.5,3.2,2.9
tt3707106,All,5.3,4.5,5.8,5.3,5.0
tt3707106,Males,5.2,5.0,5.7,5.2,5.0
tt3707106,Females,5.5,3.0,6.0,5.5,4.9
tt0348121,All,6.9,8.0,6.9,6.9,6.8
tt0348121,Males,6.9,8.0,6.9,6.9,6.8
tt0348121,Females,6.7,-,6.8,6.8,6.6
tt0354595,All,6.1,-,6.5,6.1,6.1
tt0354595,Males,6.0,-,6.4,6.0,5.9
tt0354595,Females,6.7,-,6.7,6.6,6.8
tt1175709,All,6.3,7.5,6.4,6.3,6.3
tt1175709,Males,6.2,-,6.2,6.2,6.2
tt1175709,Females,6.5,7.0,6.6,6.5,6.5
tt0110944,All,6.4,-,6.5,6.5,6.3
tt0110944,Males,6.4,-,6.5,6.5,6.3
tt0110944,Females,6.5,-,6.4,6.6,6.4
tt0940709,All,6.4,6.7,6.5,6.4,6.4
tt0940709,Males,6.4,6.7,6.5,6.4,6.4
tt0940709,Females,6.6,-,6.6,6.6,6.8
tt0120882,All,6.2,4.0,6.5,6.2,5.7
tt0120882,Males,6.1,-,6.5,6.1,5.6
tt0120882,Females,6.5,4.0,6.8,6.4,6.3
tt1013860,All,5.1,6.0,5.1,5.1,5.2
tt1013860,Males,5.0,6.0,5.0,5.0,5.2
tt1013860,Females,5.6,-,5.7,5.5,5.8
tt0274711,All,5.5,3.0,5.5,5.5,5.4
tt0274711,Males,5.5,3.0,5.5,5.5,5.4
tt0274711,Females,5.5,-,5.3,5.5,5.4
tt0166038,All,7.1,-,7.5,7.2,6.5
tt0166038,Males,6.7,-,7.5,6.5,6.5
tt0166038,Females,6.7,-,-,10.0,5.0
tt1274300,All,5.4,-,5.2,5.2,5.7
tt1274300,Males,5.2,-,5.0,5.1,5.5
tt1274300,Females,5.9,-,5.6,5.8,6.4
tt3319920,All,5.7,4.6,5.9,5.6,5.6
tt3319920,Males,5.7,5.3,5.9,5.6,5.6
tt3319920,Females,5.6,4.3,5.8,5.5,5.6
tt1128219,All,5.6,-,5.6,5.6,6.0
tt1128219,Males,6.6,-,6.5,6.1,7.0
tt1128219,Females,5.1,-,5.1,5.3,4.6
tt0882978,All,6.2,4.5,6.3,6.1,6.2
tt0882978,Males,6.2,8.0,6.3,6.1,6.2
tt0882978,Females,6.1,1.0,6.2,6.0,6.1
tt0489664,All,6.7,7.0,7.0,6.7,6.5
tt0489664,Males,6.6,-,6.9,6.7,6.5
tt0489664,Females,6.9,7.0,7.2,6.9,6.7
tt1488181,All,5.8,6.3,5.8,5.7,5.8
tt1488181,Males,5.7,6.3,5.7,5.7,5.8
tt1488181,Females,6.0,7.7,6.1,6.0,6.0
tt3037162,All,7.4,-,7.9,7.2,6.2
tt3037162,Males,7.3,-,8.0,7.2,6.2
tt3037162,Females,7.1,-,6.5,6.8,1.0
tt1134666,All,3.0,-,1.9,3.5,4.5
tt1134666,Males,3.1,-,1.6,3.2,4.4
tt1134666,Females,4.3,-,2.3,4.5,5.9
tt1781827,All,6.6,6.5,6.7,6.6,6.6
tt1781827,Males,6.6,6.5,6.7,6.6,6.6
tt1781827,Females,6.6,-,6.6,6.6,6.6
tt3247714,All,5.7,6.5,5.8,5.5,5.8
tt3247714,Males,5.6,4.0,5.7,5.5,5.7
tt3247714,Females,5.8,9.0,5.9,5.7,6.0
tt2005374,All,6.4,5.2,6.5,6.3,6.4
tt2005374,Males,6.3,4.7,6.5,6.3,6.4
tt2005374,Females,6.6,6.0,6.7,6.6,6.7
tt0446755,All,7.5,8.2,7.7,7.5,7.3
tt0446755,Males,7.3,8.3,7.5,7.3,7.2
tt0446755,Females,7.8,9.5,7.9,7.8,7.7
tt0765432,All,7.4,-,7.4,7.4,7.4
tt0765432,Males,7.4,-,7.4,7.3,7.4
tt0765432,Females,7.4,-,7.5,7.4,7.3
tt0099348,All,8.0,7.6,8.0,8.0,8.0
tt0099348,Males,8.0,7.7,8.1,8.0,8.0
tt0099348,Females,7.9,7.0,7.9,7.8,8.0
tt1284575,All,5.6,5.1,5.7,5.6,5.6
tt1284575,Males,5.6,5.1,5.7,5.6,5.6
tt1284575,Females,5.7,4.5,5.9,5.7,5.6
tt0098273,All,6.8,7.5,7.0,6.7,6.8
tt0098273,Males,6.8,7.7,7.0,6.7,6.8
tt0098273,Females,6.8,7.0,7.0,6.6,6.9
tt0356470,All,5.9,5.8,6.2,5.7,5.5
tt0356470,Males,5.3,6.1,5.4,5.2,5.3
tt0356470,Females,6.2,4.6,6.6,6.0,6.0
tt0117571,All,7.3,8.1,7.5,7.2,7.1
tt0117571,Males,7.2,8.1,7.5,7.2,7.1
tt0117571,Females,7.3,7.9,7.4,7.2,7.3
tt0245674,All,5.6,4.7,5.7,5.6,5.7
tt0245674,Males,5.5,4.6,5.5,5.5,5.6
tt0245674,Females,6.1,4.0,6.1,6.0,6.4
tt0081505,All,8.4,8.7,8.4,8.4,8.4
tt0081505,Males,8.4,8.7,8.4,8.4,8.4
tt0081505,Females,8.3,8.6,8.2,8.3,8.3
tt0088763,All,8.5,8.8,8.5,8.5,8.4
tt0088763,Males,8.5,8.8,8.5,8.6,8.4
tt0088763,Females,8.3,8.6,8.4,8.4,8.3
tt0185371,All,5.6,4.8,5.6,5.6,5.6
tt0185371,Males,5.6,5.2,5.6,5.6,5.5
tt0185371,Females,5.9,-,5.7,5.9,5.9
tt1385912,All,4.6,3.0,5.4,4.0,4.8
tt1385912,Males,3.5,1.0,4.5,3.1,4.0
tt1385912,Females,6.5,5.0,6.6,6.4,6.6
tt4280822,All,2.7,-,3.0,2.5,2.8
tt4280822,Males,2.6,-,2.8,2.4,2.7
tt4280822,Females,3.9,-,3.5,3.7,4.2
tt0889573,All,6.1,6.2,6.3,6.0,6.0
tt0889573,Males,6.0,6.4,6.2,6.0,5.9
tt0889573,Females,6.3,5.0,6.5,6.1,6.3
tt0305711,All,5.5,4.5,5.7,5.4,5.3
tt0305711,Males,5.4,5.5,5.7,5.4,5.2
tt0305711,Females,5.7,1.0,5.9,5.6,5.6
tt1270262,All,7.1,4.3,7.2,7.1,7.0
tt1270262,Males,7.1,5.0,7.2,7.1,6.9
tt1270262,Females,7.3,1.0,7.4,7.3,7.2
tt1697237,All,5.6,-,5.8,5.3,2.9
tt1697237,Males,4.7,-,6.6,4.8,2.9
tt1697237,Females,6.2,-,1.0,7.6,-
tt0205461,All,4.2,4.2,4.8,3.3,3.7
tt0205461,Males,3.9,4.2,4.7,3.3,3.8
tt0205461,Females,4.2,-,5.5,4.0,3.4
tt0455407,All,6.5,6.8,6.5,6.5,6.6
tt0455407,Males,6.5,6.4,6.5,6.5,6.5
tt0455407,Females,6.5,7.4,6.4,6.4,6.8
tt0245429,All,8.6,8.6,8.7,8.5,8.3
tt0245429,Males,8.5,8.6,8.6,8.5,8.3
tt0245429,Females,8.7,8.5,8.8,8.7,8.5
tt3341072,All,6.2,6.0,6.3,6.1,6.3
tt3341072,Males,6.2,6.0,6.4,6.2,6.3
tt3341072,Females,6.1,-,6.0,6.0,6.3
tt0086993,All,7.1,7.5,7.2,7.1,7.0
tt0086993,Males,7.1,7.5,7.2,7.1,7.0
tt0086993,Females,7.0,-,7.0,6.9,7.2
tt0816442,All,7.5,7.3,7.8,7.4,7.5
tt0816442,Males,7.4,7.3,7.6,7.3,7.4
tt0816442,Females,7.9,7.4,8.0,7.8,7.9
tt1135985,All,6.5,5.1,6.4,6.5,6.3
tt1135985,Males,6.5,5.1,6.4,6.6,6.3
tt1135985,Females,6.1,-,6.1,6.1,6.3
tt1216492,All,6.5,5.7,6.7,6.4,6.4
tt1216492,Males,6.2,5.8,6.4,6.2,6.2
tt1216492,Females,6.7,6.2,6.9,6.6,6.7
tt0058085,All,6.7,-,6.8,6.7,6.7
tt0058085,Males,6.7,-,6.9,6.7,6.7
tt0058085,Females,6.6,-,6.5,6.6,6.7
tt0810922,All,6.3,7.7,6.5,6.3,6.1
tt0810922,Males,6.4,9.0,6.6,6.4,6.1
tt0810922,Females,5.9,10.0,6.2,5.9,5.9
tt1870529,All,6.5,1.0,6.6,6.4,6.3
tt1870529,Males,6.2,-,6.3,6.1,6.1
tt1870529,Females,6.8,1.0,6.9,6.7,7.0
tt0107719,All,5.9,5.0,6.1,5.7,5.7
tt0107719,Males,5.3,5.0,5.7,5.2,5.5
tt0107719,Females,6.6,-,6.6,6.6,6.5
tt0116745,All,6.4,-,6.7,6.4,6.3
tt0116745,Males,6.3,-,6.7,6.4,6.3
tt0116745,Females,6.7,-,7.0,6.4,6.9
tt4193394,All,6.8,7.0,6.9,6.7,6.8
tt4193394,Males,6.8,-,7.0,6.8,6.9
tt4193394,Females,6.5,7.0,6.5,6.4,6.7
tt0384806,All,6.0,6.4,6.1,6.0,5.7
tt0384806,Males,5.9,6.3,6.0,5.9,5.7
tt0384806,Females,6.2,6.5,6.3,6.2,6.0
tt0268126,All,7.7,8.3,7.9,7.7,7.4
tt0268126,Males,7.7,8.5,8.0,7.7,7.4
tt0268126,Females,7.3,7.9,7.5,7.3,7.3
tt0418819,All,6.2,5.7,6.1,6.1,6.3
tt0418819,Males,6.2,5.9,6.1,6.2,6.3
tt0418819,Females,6.1,7.0,5.9,6.0,6.3
tt2957680,All,5.7,-,5.9,5.8,5.5
tt2957680,Males,5.7,-,5.8,5.8,5.4
tt2957680,Females,6.1,-,6.3,5.8,6.2
tt0120669,All,7.6,7.6,7.5,7.7,7.1
tt0120669,Males,7.6,7.9,7.6,7.7,7.1
tt0120669,Females,7.4,6.6,7.4,7.5,7.0
tt1058017,All,6.4,6.5,6.3,6.4,6.4
tt1058017,Males,6.4,6.5,6.4,6.4,6.4
tt1058017,Females,6.3,6.5,6.2,6.3,6.4
tt2004420,All,6.3,6.1,6.5,6.3,5.8
tt2004420,Males,6.3,6.2,6.5,6.3,5.8
tt2004420,Females,6.3,6.0,6.5,6.2,5.8
tt0110475,All,6.9,7.1,7.0,6.9,6.7
tt0110475,Males,6.9,7.1,7.0,7.0,6.7
tt0110475,Females,6.7,7.2,6.9,6.7,6.5
tt0094737,All,7.3,7.4,7.4,7.3,7.3
tt0094737,Males,7.3,7.3,7.4,7.3,7.3
tt0094737,Females,7.4,7.2,7.3,7.3,7.6
tt0443453,All,7.3,7.8,7.5,7.3,6.9
tt0443453,Males,7.3,7.8,7.5,7.3,7.0
tt0443453,Females,6.6,8.1,6.8,6.6,6.5
tt0250494,All,6.4,6.9,6.6,6.1,6.5
tt0250494,Males,6.0,6.8,6.1,5.9,6.3
tt0250494,Females,6.8,6.9,6.9,6.6,7.0
tt0088170,All,6.7,6.9,6.7,6.6,6.7
tt0088170,Males,6.6,6.9,6.6,6.6,6.7
tt0088170,Females,7.0,7.7,7.1,6.9,7.0
tt0404032,All,6.7,6.9,6.7,6.7,6.7
tt0404032,Males,6.7,7.0,6.7,6.7,6.7
tt0404032,Females,6.7,6.6,6.7,6.7,6.8
tt0205000,All,5.7,5.3,5.7,5.7,5.7
tt0205000,Males,5.7,4.6,5.7,5.7,5.7
tt0205000,Females,5.6,7.0,5.8,5.6,5.6
tt2467046,All,3.1,2.8,2.9,3.0,3.3
tt2467046,Males,3.0,2.7,2.8,2.9,3.2
tt2467046,Females,3.6,2.8,3.6,3.4,4.0
tt0356680,All,6.3,5.8,6.3,6.3,6.4
tt0356680,Males,6.1,4.7,6.1,6.1,6.2
tt0356680,Females,6.5,6.0,6.4,6.4,6.7
tt0337579,All,5.7,7.0,6.1,5.6,5.7
tt0337579,Males,5.6,7.0,6.0,5.6,5.6
tt0337579,Females,6.1,-,6.3,6.0,6.2
tt0307987,All,7.0,7.0,6.9,7.1,7.0
tt0307987,Males,7.1,6.9,7.0,7.1,7.0
tt0307987,Females,6.6,7.7,6.5,6.5,6.8
tt0118655,All,7.0,7.2,7.0,7.0,7.0
tt0118655,Males,7.1,7.3,7.0,7.1,7.0
tt0118655,Females,6.6,6.5,6.6,6.6,6.7
tt3760922,All,6.0,6.5,6.2,5.9,6.0
tt3760922,Males,5.8,6.5,5.9,5.8,5.9
tt3760922,Females,6.3,5.5,6.5,6.2,6.4
tt1650043,All,6.6,6.9,6.7,6.4,6.4
tt1650043,Males,6.4,6.9,6.6,6.4,6.3
tt1650043,Females,6.8,6.6,7.0,6.7,6.8
tt0093773,All,7.8,7.8,7.6,7.9,7.8
tt0093773,Males,7.9,7.8,7.7,7.9,7.8
tt0093773,Females,7.3,7.7,7.1,7.3,7.4
tt0086879,All,8.3,8.6,8.4,8.3,8.3
tt0086879,Males,8.3,8.6,8.5,8.3,8.3
tt0086879,Females,8.3,8.6,8.3,8.3,8.4
tt0926129,All,3.9,3.4,4.3,3.8,3.8
tt0926129,Males,3.7,2.5,4.0,3.7,3.7
tt0926129,Females,4.5,5.5,4.8,4.3,4.4
